gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,LifetimeCharges,Churn
1,0,1,1,0.15492957746478872,1,0,0,0,0,0,0,0,1,0.020000000000000018,0.024694207246711286,0,0,1,1,0,0,0,1,0,0,0-12,0.003098591549295777,0
1,0,0,0,0.0,1,0,0,0,1,0,1,0,1,0.6699999999999999,0.007731363951073159,0,1,0,1,0,0,0,0,1,0,,0.0,1
0,1,0,0,0.323943661971831,1,1,0,1,0,0,0,0,1,0.6200000000000001,0.23886452804061853,0,1,0,1,0,0,0,0,1,0,0-12,0.20084507042253524,0
1,0,0,0,0.8732394366197184,1,1,0,1,0,0,1,1,0,0.81,0.7060927763674129,0,1,0,0,1,0,1,0,0,0,0-12,0.7073239436619719,1
1,1,0,0,0.47887323943661975,0,0,0,0,1,0,1,0,1,0.21000000000000002,0.1633971843987999,1,0,0,1,0,0,0,0,1,0,0-12,0.10056338028169015,0
1,0,0,0,0.9295774647887325,1,0,1,1,0,1,0,0,0,0.42,0.44449573044080315,1,0,0,0,1,0,0,1,0,0,0-12,0.39042253521126763,0
0,0,0,0,0.33802816901408456,1,1,0,0,0,0,0,1,1,0.6599999999999999,0.23367182090930072,0,1,0,1,0,0,0,0,1,0,0-12,0.2230985915492958,1
0,0,0,0,0.28169014084507044,1,1,1,0,1,0,1,1,0,0.8500000000000001,0.25351950150011543,0,1,0,1,0,0,0,0,0,1,0-12,0.2394366197183099,0
1,0,0,0,0.16901408450704225,1,0,1,1,0,1,0,1,0,0.49000000000000005,0.09508423724901917,1,0,0,1,0,0,1,0,0,0,0-12,0.08281690140845072,0
0,0,1,0,0.47887323943661975,1,1,0,0,0,0,0,0,1,0.5700000000000001,0.29517655204246485,0,1,0,1,0,0,0,0,1,0,0-12,0.2729577464788733,1
0,1,1,0,0.9859154929577465,1,1,0,0,0,0,0,0,0,0.06,0.2172859450726979,0,0,1,0,0,1,1,0,0,0,0-12,0.059154929577464786,0
1,0,0,0,0.3943661971830986,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.0672744057235172,0,0,1,1,0,0,0,1,0,0,0-12,0.00394366197183099,0
0,0,1,0,0.9859154929577465,0,0,0,1,0,0,1,1,0,0.31,0.40353104084929614,1,0,0,0,0,1,0,0,1,0,0-12,0.3056338028169014,1
0,1,1,0,0.08450704225352114,1,0,0,0,0,0,1,1,1,0.71,0.06773597969074545,0,1,0,1,0,0,0,0,1,0,0-12,0.060000000000000005,0
1,1,0,0,0.7887323943661972,0,0,0,1,1,0,1,1,1,0.37000000000000005,0.354950380798523,1,0,0,1,0,0,0,0,1,0,0-12,0.291830985915493,0
0,0,1,0,0.9014084507042254,1,1,1,0,1,1,0,1,0,0.5800000000000001,0.5666974382644818,1,0,0,0,0,1,1,0,0,0,0-12,0.5228169014084508,0
0,0,0,0,0.36619718309859156,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.06658204477267483,0,0,1,0,1,0,0,0,0,1,0-12,0.007323943661971838,0
0,0,0,0,0.07042253521126761,1,1,0,0,0,0,0,0,1,0.56,0.052042464804985,0,1,0,1,0,0,0,0,1,0,0-12,0.03943661971830986,1
1,1,0,0,1.0,1,1,1,1,1,1,1,1,1,0.99,0.9713824140318486,0,1,0,0,0,1,0,1,0,0,0-12,0.99,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.010000000000000009,0.00011539349180706218,0,0,1,1,0,0,0,0,0,1,,0.0,0
0,0,0,0,0.14084507042253522,1,0,0,0,0,0,0,0,0,0.27,0.054696515116547426,1,0,0,1,0,0,0,1,0,0,0-12,0.03802816901408451,0
0,0,1,1,0.5352112676056339,1,1,0,0,0,0,0,0,0,0.07,0.11181629356104317,0,0,1,0,0,1,0,0,0,1,0-12,0.03746478873239437,0
1,1,0,0,0.8169014084507042,1,1,1,1,1,0,0,0,1,0.71,0.6321255481190861,0,1,0,1,0,0,0,0,1,0,0-12,0.58,0
0,0,0,0,0.35211267605633806,1,0,1,0,0,1,1,1,0,0.5700000000000001,0.21809369951534735,1,0,0,0,1,0,1,0,0,0,0-12,0.20070422535211271,0
0,1,0,0,0.014084507042253521,1,0,0,0,1,0,0,0,0,0.31,0.010270020770828526,1,0,0,1,0,0,0,0,0,1,0-12,0.0043661971830985915,0
1,0,1,1,1.0,0,0,1,1,1,1,1,1,0,0.47000000000000003,0.5258481421647819,1,0,0,0,0,1,1,0,0,0,0-12,0.47000000000000003,0
0,0,1,0,0.9014084507042254,1,1,1,1,1,0,0,0,0,0.49000000000000005,0.4951534733441034,1,0,0,0,1,0,0,1,0,0,0-12,0.44169014084507047,0
0,0,1,1,1.0,1,1,0,1,1,1,1,1,0,0.9200000000000002,0.9120701592430187,0,1,0,0,0,1,0,1,0,0,0-12,0.9200000000000002,0
0,0,0,0,0.07042253521126761,1,1,0,0,0,1,0,1,1,0.69,0.05815831987075929,0,1,0,1,0,0,1,0,0,0,0-12,0.048591549295774646,0
0,1,0,0,0.4366197183098592,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.06565889683821834,0,0,1,0,1,0,0,1,0,0,0-12,0.004366197183098596,0
1,0,1,0,0.6901408450704226,1,1,0,0,1,0,1,1,0,0.5700000000000001,0.44518809139164556,1,0,0,0,1,0,1,0,0,0,0-12,0.39338028169014094,0
0,0,1,0,0.8450704225352113,0,0,1,0,1,1,1,1,1,0.44,0.43387952919455347,1,0,0,0,0,1,0,0,0,1,0-12,0.37183098591549296,0
1,0,0,0,0.19718309859154928,1,0,0,1,1,0,1,1,1,0.8300000000000001,0.16605123471036234,0,1,0,1,0,0,0,0,1,0,0-12,0.1636619718309859,1
0,0,1,0,1.0,1,1,1,1,1,1,1,1,0,0.9700000000000002,0.9613431802446342,0,1,0,0,0,1,1,0,0,0,0-12,0.9700000000000002,0
0,0,0,0,0.11267605633802817,1,0,0,0,0,0,0,0,1,0.0,0.019270713131779367,0,0,1,1,0,0,0,0,0,1,0-12,0.0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.00011539349180706218,0,0,1,1,0,0,0,0,0,1,,0.0,0
1,0,0,0,0.15492957746478872,1,1,0,0,0,0,0,1,1,0.6799999999999999,0.12093237941380107,0,1,0,1,0,0,0,0,1,0,0-12,0.10535211267605632,0
1,0,0,0,0.5070422535211268,0,0,0,0,0,1,0,0,0,0.10000000000000003,0.1102007846757443,1,0,0,1,0,0,0,1,0,0,0-12,0.05070422535211269,1
0,0,1,1,0.8450704225352113,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.139395338102931,0,0,1,0,1,0,0,0,0,1,0-12,0.01690140845070424,0
0,0,1,1,0.23943661971830985,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.03738749134548811,0,0,1,0,1,0,1,0,0,0,0-12,0.0023943661971831008,0
0,0,0,1,0.28169014084507044,1,0,0,0,0,0,0,0,0,0.27,0.11158550657742905,1,0,0,1,0,0,0,0,0,1,0-12,0.07605633802816902,0
0,0,1,1,0.943661971830986,0,0,1,1,1,1,0,1,1,0.38000000000000006,0.453496422801754,1,0,0,0,0,1,0,0,0,1,0-12,0.35859154929577475,0
0,1,0,0,0.15492957746478872,1,1,0,0,0,0,0,0,1,0.55,0.09346872836372029,0,1,0,1,0,0,0,1,0,0,0-12,0.0852112676056338,0
1,1,0,0,0.014084507042253521,0,0,0,0,0,0,0,0,0,0.06,0.0026540503115624284,1,0,0,1,0,0,0,0,1,0,0-12,0.0008450704225352112,1
1,0,1,0,0.8591549295774649,1,1,0,0,1,0,1,1,1,0.8300000000000001,0.7092084006462035,0,1,0,1,0,0,0,0,1,0,0-12,0.7130985915492959,0
1,1,0,0,0.3943661971830986,1,1,0,0,0,1,1,1,0,0.8,0.3281790906992846,0,1,0,1,0,0,0,0,1,0,0-12,0.3154929577464789,1
0,0,0,1,0.0,0,0,0,1,0,1,0,0,0,0.15000000000000002,0.0017309023771059314,1,0,0,1,0,0,0,0,0,1,,0.0,0
0,1,1,0,0.056338028169014086,1,1,0,0,1,0,0,0,1,0.6100000000000001,0.03750288483729518,0,1,0,1,0,0,1,0,0,0,0-12,0.0343661971830986,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.00023078698361412436,0,0,1,1,0,0,0,0,1,0,,0.0,0
0,0,0,1,0.8591549295774649,1,1,0,0,1,1,1,1,1,0.8600000000000001,0.758366028156012,0,1,0,0,0,1,0,0,1,0,0-12,0.7388732394366199,0
1,0,1,1,0.49295774647887325,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.0806600507731364,0,0,1,0,0,1,1,0,0,0,0-12,0.009859154929577474,0
1,1,0,0,0.3802816901408451,1,1,0,0,1,1,1,1,1,0.8500000000000001,0.33141010846988234,0,1,0,1,0,0,0,0,1,0,0-12,0.3232394366197184,1
1,0,1,1,0.9577464788732395,1,1,1,1,0,1,1,0,0,0.55,0.5616201246249711,1,0,0,0,1,0,0,1,0,0,0-12,0.5267605633802818,0
1,0,1,0,0.14084507042253522,1,1,1,0,0,1,1,0,1,0.78,0.13893376413570277,0,1,0,1,0,0,0,1,0,0,0-12,0.10985915492957747,1
1,0,1,0,0.8732394366197184,1,1,0,1,1,1,1,1,1,0.9000000000000001,0.7907915993537964,0,1,0,1,0,0,0,0,1,0,0-12,0.7859154929577467,0
0,0,0,0,0.3098591549295775,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.044657281329333026,0,0,1,0,1,0,1,0,0,0,0-12,0.006197183098591555,0
0,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.021924763443341794,0,0,1,1,0,0,0,1,0,0,0-12,0.001267605633802818,0
1,0,1,0,0.9859154929577465,1,1,0,0,0,0,0,0,1,0.07,0.2057465958919917,0,0,1,0,0,1,0,1,0,0,0-12,0.06901408450704226,0
1,1,0,0,0.619718309859155,1,1,1,0,0,1,0,1,1,0.52,0.351257789060697,1,0,0,1,0,0,0,0,1,0,0-12,0.3222535211267606,0
1,0,1,1,0.971830985915493,1,1,0,0,0,0,0,0,0,0.06,0.2014770366951304,0,0,1,0,0,1,0,0,0,1,0-12,0.058309859154929575,0
1,0,0,1,0.295774647887324,1,1,0,0,0,0,0,1,1,0.6599999999999999,0.20747749826909764,0,1,0,1,0,0,0,0,1,0,0-12,0.19521126760563381,0
1,0,1,1,0.7183098591549296,1,1,0,0,0,0,0,0,0,0.05000000000000002,0.14274174936533582,0,0,1,0,0,1,0,0,0,1,0-12,0.035915492957746493,0
0,0,1,0,0.7605633802816901,1,1,0,0,1,1,1,1,1,0.8600000000000001,0.6606277405954304,0,1,0,0,1,0,0,0,1,0,0-12,0.6540845070422536,1
1,0,0,0,0.9014084507042254,0,0,1,0,1,1,1,1,0,0.41,0.4503807985229633,1,0,0,0,0,1,0,1,0,0,0-12,0.3695774647887324,0
1,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.16674359566120472,0,0,1,0,0,1,1,0,0,0,0-12,0.010000000000000009,0
0,0,1,0,0.1267605633802817,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.019732287099007616,0,0,1,0,1,0,1,0,0,0,0-12,0.001267605633802818,0
1,0,0,1,0.08450704225352114,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.009000692360950843,0,0,1,0,1,0,0,0,0,1,0-12,0.0016901408450704244,0
0,1,0,0,0.056338028169014086,1,0,0,1,0,0,0,1,1,0.6699999999999999,0.04500346180475421,0,1,0,1,0,0,0,0,1,0,0-12,0.03774647887323943,0
1,0,1,1,0.323943661971831,1,1,1,0,1,0,1,1,0,0.6000000000000001,0.2109393030233095,1,0,0,0,0,1,0,1,0,0,0-12,0.19436619718309864,0
1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.98,0.9736902838679898,0,1,0,0,0,1,0,1,0,0,0-12,0.98,0
0,0,0,0,0.28169014084507044,0,0,1,0,0,1,1,0,1,0.25,0.11458573736441266,1,0,0,1,0,0,0,0,0,1,0-12,0.07042253521126761,0
0,0,1,0,0.9577464788732395,0,0,0,1,1,1,1,1,1,0.42,0.48984537272097856,1,0,0,0,1,0,0,1,0,0,0-12,0.40225352112676055,0
0,0,1,1,0.6056338028169015,1,0,0,1,0,1,0,0,1,0.36000000000000004,0.29206092776367415,1,0,0,1,0,0,1,0,0,0,0-12,0.21802816901408456,0
1,1,1,1,0.8450704225352113,1,1,0,0,1,0,1,0,1,0.47000000000000003,0.45545811216247406,1,0,0,0,1,0,0,0,1,0,0-12,0.3971830985915493,0
0,1,0,0,0.323943661971831,1,1,0,1,1,0,1,1,1,0.8400000000000001,0.28594507269789987,0,1,0,1,0,0,0,1,0,0,0-12,0.27211267605633804,1
1,0,0,0,0.0,1,0,0,0,0,0,1,1,0,0.72,0.00830833141010847,0,1,0,1,0,0,0,0,1,0,,0.0,1
1,0,0,0,0.07042253521126761,1,0,0,0,0,1,0,0,1,0.32,0.03115624278790676,1,0,0,1,0,0,1,0,0,0,0-12,0.022535211267605635,1
0,0,0,0,0.04225352112676056,1,1,0,1,0,0,0,1,1,0.72,0.04038772213247173,0,1,0,1,0,0,0,0,1,0,0-12,0.030422535211267605,1
0,0,1,0,1.0,1,1,0,1,1,1,1,1,1,0.9000000000000001,0.9026078929148396,0,1,0,0,0,1,0,0,1,0,0-12,0.9000000000000001,0
0,0,0,0,1.0,1,1,1,1,1,1,1,1,0,0.74,0.7632125548119086,1,0,0,0,0,1,1,0,0,0,0-12,0.74,0
0,1,1,0,0.18309859154929578,1,1,0,0,0,0,0,0,1,0.5700000000000001,0.11481652434802678,0,1,0,1,0,0,0,0,1,0,0-12,0.1043661971830986,0
0,0,0,0,0.08450704225352114,1,1,0,0,0,0,0,0,1,0.07,0.01546272790214632,0,0,1,1,0,0,1,0,0,0,0-12,0.005915492957746481,0
1,0,0,0,0.6619718309859155,1,0,0,1,0,0,0,0,0,0.5700000000000001,0.43318716824371106,0,1,0,0,1,0,0,0,1,0,0-12,0.37732394366197186,0
0,0,1,1,0.7605633802816901,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.11631663974151858,0,0,1,0,1,0,0,0,0,1,0-12,0.007605633802816908,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.00011539349180706218,0,0,1,1,0,0,0,1,0,0,,0.0,0
0,0,0,0,0.619718309859155,1,0,1,1,1,1,1,1,0,0.9400000000000002,0.5784675744288021,0,1,0,0,1,0,0,1,0,0,0-12,0.5825352112676058,0
0,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,1,0.52,0.02330948534502654,0,1,0,1,0,0,0,0,0,1,0-12,0.01464788732394366,0
1,0,1,0,0.9859154929577465,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.1613201015462728,0,0,1,0,0,1,0,0,0,1,0-12,0.009859154929577474,0
0,0,1,0,0.09859154929577466,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.01615508885298869,0,0,1,1,0,0,0,0,0,1,0-12,0.001971830985915495,0
1,0,1,0,0.02816901408450704,1,1,0,0,0,0,0,0,1,0.5700000000000001,0.02746365105008078,0,1,0,1,0,0,0,0,1,0,0-12,0.016056338028169016,1
0,0,1,1,0.9577464788732395,1,0,1,1,0,1,1,1,0,0.6200000000000001,0.6374336487422109,1,0,0,0,0,1,1,0,0,0,0-12,0.5938028169014086,0
0,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.5,0.005769674590353104,0,1,0,1,0,0,0,0,1,0,,0.0,1
1,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9700000000000002,0.972190168474498,0,1,0,0,0,1,0,1,0,0,0-12,0.9700000000000002,0
0,0,0,0,0.14084507042253522,1,0,1,0,0,0,0,0,1,0.55,0.089199169166859,0,1,0,1,0,0,0,0,1,0,0-12,0.07746478873239437,1
0,0,0,0,0.9859154929577465,1,1,1,1,1,1,0,1,0,0.6200000000000001,0.6565889683821832,1,0,0,0,0,1,1,0,0,0,0-12,0.6112676056338029,0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.51,0.005885068082160166,0,1,0,1,0,0,0,0,0,1,,0.0,1
1,0,1,0,0.4507042253521127,0,0,1,0,1,1,1,1,0,0.41,0.23055619663051005,1,0,0,0,0,1,1,0,0,0,0-12,0.1847887323943662,0
1,0,0,0,0.2112676056338028,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.035541195476575124,0,0,1,0,1,0,0,0,0,1,0-12,0.00211267605633803,0
1,1,1,0,0.7746478873239437,1,1,1,1,1,1,0,0,0,0.77,0.6292407108239095,0,1,0,0,1,0,0,0,1,0,0-12,0.5964788732394367,0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.00011539349180706218,0,0,1,1,0,0,0,1,0,0,,0.0,0
0,0,0,0,0.056338028169014086,1,0,0,0,1,0,1,1,1,0.52,0.03784906531271636,1,0,0,1,0,0,0,0,1,0,0-12,0.029295774647887327,1
0,0,1,1,0.7887323943661972,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.12035541195476576,0,0,1,0,1,0,0,0,0,1,0-12,0.00788732394366198,0
0,0,1,1,0.7746478873239437,0,0,0,1,1,0,0,0,1,0.18,0.22536348949919227,1,0,0,0,1,0,0,1,0,0,0-12,0.13943661971830987,0
0,0,0,0,0.09859154929577466,1,1,0,1,1,0,1,0,1,0.76,0.08712208631433188,0,1,0,1,0,0,0,0,1,0,0-12,0.07492957746478873,1
1,0,1,1,0.295774647887324,1,0,1,1,1,0,0,0,0,0.43,0.16201246249711518,1,0,0,1,0,0,0,0,0,1,0-12,0.1271830985915493,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.00011539349180706218,0,0,1,1,0,0,0,0,0,1,,0.0,0
1,0,0,1,0.5492957746478874,1,0,1,0,0,1,1,0,1,0.46,0.28179090699284565,1,0,0,1,0,0,0,1,0,0,0-12,0.2526760563380282,0
0,0,1,1,0.6338028169014085,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.09669974613431803,0,0,1,0,0,1,0,1,0,0,0-12,0.006338028169014091,0
0,0,1,1,0.8732394366197184,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.14504961920147705,0,0,1,0,0,1,0,0,0,1,0-12,0.008732394366197192,0
0,0,1,1,0.943661971830986,1,1,1,1,1,0,1,1,1,0.9200000000000002,0.8595661204708054,0,1,0,0,0,1,0,0,1,0,0-12,0.8681690140845073,0
0,0,1,1,0.9577464788732395,1,0,1,1,0,1,1,1,1,0.8800000000000001,0.8357950611585506,0,1,0,0,0,1,0,1,0,0,0-12,0.8428169014084509,0
1,0,1,0,0.7746478873239437,1,1,0,1,1,1,0,0,0,0.72,0.5882760212324025,0,1,0,1,0,0,0,0,1,0,0-12,0.5577464788732395,0
1,0,1,1,0.1267605633802817,1,0,0,1,1,0,0,1,1,0.47000000000000003,0.07408262174013386,1,0,0,0,1,0,0,0,0,1,0-12,0.059577464788732395,0
0,0,0,0,0.8732394366197184,1,1,1,1,1,1,1,0,0,0.8600000000000001,0.758366028156012,0,1,0,0,1,0,0,1,0,0,0-12,0.7509859154929579,0
1,0,1,1,0.323943661971831,0,0,1,1,1,1,0,1,1,0.34,0.1373182552504039,1,0,0,0,0,1,0,0,0,1,0-12,0.11014084507042254,0
1,0,0,0,0.25352112676056343,1,1,0,0,1,0,0,0,1,0.38000000000000006,0.11712439418416802,1,0,0,1,0,0,0,0,0,1,0-12,0.09633802816901411,0
0,0,1,1,0.295774647887324,1,1,0,0,1,0,1,0,1,0.7,0.21543964920378492,0,1,0,1,0,0,0,0,1,0,0-12,0.2070422535211268,0
0,0,1,0,0.3943661971830986,1,1,1,1,0,0,0,0,1,0.6599999999999999,0.28259866143549506,0,1,0,1,0,0,0,0,1,0,0-12,0.26028169014084507,1
0,0,1,0,0.16901408450704225,1,1,0,0,1,0,1,1,1,0.5700000000000001,0.11204708054465728,1,0,0,0,1,0,0,0,0,1,0-12,0.09633802816901409,1
1,0,1,0,0.971830985915493,1,1,0,0,0,0,0,0,1,0.08000000000000002,0.22940226171243944,0,0,1,0,0,1,1,0,0,0,0-12,0.07774647887323946,0
1,0,1,0,0.676056338028169,1,0,0,1,1,0,1,1,0,0.81,0.5777752134779598,0,1,0,1,0,0,0,0,1,0,0-12,0.5476056338028169,0
1,1,1,0,0.5915492957746479,1,1,1,0,1,1,1,1,1,0.9100000000000001,0.5552734825755827,0,1,0,0,1,0,0,0,0,1,0-12,0.5383098591549297,1
1,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,1,0.010000000000000009,0.004731133164089546,0,0,1,1,0,0,0,0,0,1,0-12,0.00028169014084507065,1
0,0,1,1,0.5774647887323944,1,0,0,0,1,1,1,1,0,0.55,0.3542580198476806,1,0,0,0,1,0,0,0,1,0,0-12,0.3176056338028169,0
0,0,0,0,0.7887323943661972,1,0,0,1,0,1,0,0,1,0.36000000000000004,0.3595661204708055,1,0,0,0,1,0,0,0,0,1,0-12,0.283943661971831,0
0,1,0,0,0.014084507042253521,1,0,1,0,1,0,1,0,0,0.48000000000000004,0.008769905377336719,1,0,0,1,0,0,1,0,0,0,0-12,0.0067605633802816905,1
1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9700000000000002,0.9570736210477729,0,1,0,0,0,1,0,1,0,0,0-12,0.9700000000000002,0
1,1,0,0,0.6338028169014085,1,1,0,1,1,0,1,1,1,0.8600000000000001,0.5590814678052157,0,1,0,1,0,0,0,0,1,0,0-12,0.5450704225352113,0
0,1,1,0,0.9154929577464789,1,1,0,0,0,1,1,1,1,0.8200000000000001,0.7907915993537964,0,1,0,1,0,0,0,1,0,0,0-12,0.7507042253521128,1
0,0,0,0,0.8591549295774649,1,1,1,1,0,1,0,1,0,0.8400000000000001,0.7513270251557812,0,1,0,0,1,0,0,0,1,0,0-12,0.7216901408450705,1
1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.73,0.7637895222709439,1,0,0,0,0,1,1,0,0,0,0-12,0.73,0
0,0,1,1,0.47887323943661975,1,0,0,1,0,1,1,0,1,0.71,0.36314331871682437,0,1,0,0,1,0,0,0,1,0,0-12,0.34,0
0,0,1,0,0.22535211267605634,1,1,1,1,1,0,0,0,0,0.72,0.16570505423494117,0,1,0,1,0,0,0,1,0,0,0-12,0.16225352112676056,1
1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.74,0.7809831525501961,1,0,0,0,0,1,0,0,1,0,0-12,0.74,0
1,0,1,1,0.3802816901408451,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.06058158319870759,0,0,1,0,1,0,0,0,0,1,0-12,0.0038028169014084545,0
0,0,1,0,0.7746478873239437,1,1,0,0,0,0,0,0,1,0.07,0.15105008077544427,0,0,1,0,0,1,0,1,0,0,0-12,0.05422535211267607,1
1,0,0,0,0.4225352112676057,1,1,0,0,0,1,0,0,1,0.6100000000000001,0.27532887145165014,0,1,0,1,0,0,0,1,0,0,0-12,0.2577464788732395,1
0,0,0,0,0.619718309859155,1,0,0,0,0,0,0,0,0,0.0,0.09796907454419572,0,0,1,0,1,0,1,0,0,0,0-12,0.0,0
1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.07,0.0008077544426494348,0,0,1,1,0,0,0,0,0,1,,0.0,0
1,0,0,0,0.014084507042253521,1,0,0,1,0,0,0,0,1,0.31,0.01107777521347796,1,0,0,1,0,0,0,0,0,1,0-12,0.0043661971830985915,1
1,0,0,0,0.07042253521126761,1,0,0,0,0,0,0,0,1,0.020000000000000018,0.01050080775444265,0,0,1,1,0,0,0,0,0,1,0-12,0.0014084507042253535,0
1,0,1,0,0.6619718309859155,1,0,0,1,1,0,1,1,1,0.79,0.5393491807062082,0,1,0,0,1,0,0,0,1,0,0-12,0.5229577464788733,0
0,0,1,1,0.33802816901408456,1,1,0,0,0,0,0,0,1,0.07,0.06092776367412878,0,0,1,1,0,0,1,0,0,0,0-12,0.023661971830985923,0
0,0,1,1,0.8873239436619719,1,0,0,0,0,0,0,0,1,0.010000000000000009,0.14493422570967,0,0,1,0,0,1,1,0,0,0,0-12,0.008873239436619726,0
0,0,0,0,0.6901408450704226,0,0,1,1,0,0,0,0,1,0.17000000000000004,0.20355411954765754,1,0,0,1,0,0,0,0,0,1,0-12,0.11732394366197187,0
1,0,1,1,0.7183098591549296,1,1,0,0,1,0,1,1,0,0.8300000000000001,0.609623817216709,0,1,0,0,1,0,1,0,0,0,0-12,0.5961971830985916,0
0,1,1,0,0.04225352112676056,1,0,0,0,0,0,0,0,1,0.52,0.030233094853450264,0,1,0,1,0,0,0,0,1,0,0-12,0.021971830985915493,0
1,1,0,0,0.4366197183098592,1,0,0,0,0,0,1,1,0,0.72,0.33221786291253175,0,1,0,1,0,0,0,0,1,0,0-12,0.3143661971830986,0
0,0,1,1,0.619718309859155,1,1,1,1,0,1,1,0,0,0.55,0.3869143780290792,1,0,0,0,0,1,0,1,0,0,0-12,0.34084507042253526,0
0,0,1,0,0.11267605633802817,1,1,1,0,0,0,0,1,1,0.7,0.09035310408492962,0,1,0,1,0,0,0,0,1,0,0-12,0.07887323943661971,0
1,1,1,0,0.9154929577464789,1,1,0,0,1,1,1,1,1,0.8700000000000001,0.8027925225017309,0,1,0,0,1,0,0,1,0,0,0-12,0.7964788732394367,1
0,0,0,1,0.02816901408450704,1,1,0,0,1,0,0,1,0,0.73,0.027579044541887837,0,1,0,1,0,0,0,0,1,0,0-12,0.02056338028169014,1
1,0,0,0,0.7464788732394366,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.12243249480729287,0,0,1,0,0,1,0,0,0,1,0-12,0.014929577464788745,0
1,0,1,1,0.0,0,0,0,0,0,1,1,0,0,0.22000000000000003,0.0025386568197553663,1,0,0,1,0,0,0,0,1,0,,0.0,1
1,0,1,1,0.8873239436619719,1,1,1,1,0,1,1,1,0,0.9200000000000002,0.8053311793214862,0,1,0,0,0,1,1,0,0,0,0-12,0.8163380281690142,0
1,1,0,0,0.4225352112676057,1,1,0,0,0,0,0,0,1,0.55,0.25375028848372955,0,1,0,1,0,0,0,0,1,0,0-12,0.23239436619718315,1
1,0,0,0,0.18309859154929578,1,0,0,0,0,0,1,1,1,0.71,0.12820216939764598,0,1,0,1,0,0,0,0,0,1,0-12,0.13,1
1,0,0,0,0.15492957746478872,1,0,1,0,0,0,1,0,1,0.6699999999999999,0.11089314562658667,0,1,0,0,1,0,0,1,0,0,0-12,0.10380281690140843,0
0,1,1,0,0.9295774647887325,1,0,1,1,0,1,0,0,1,0.42,0.4732287099007616,1,0,0,0,1,0,1,0,0,0,0-12,0.39042253521126763,0
1,0,1,1,0.47887323943661975,1,1,1,0,1,1,1,0,0,0.54,0.2942534041080083,1,0,0,1,0,0,0,0,1,0,0-12,0.25859154929577466,1
1,0,0,0,0.619718309859155,1,1,1,0,0,1,0,1,0,0.55,0.38437572120932384,1,0,0,0,0,1,0,0,0,1,0-12,0.34084507042253526,0
0,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,0,0.28,0.054696515116547426,1,0,0,1,0,0,0,0,0,1,0-12,0.03549295774647888,0
1,1,0,0,0.3943661971830986,1,1,1,1,0,0,0,0,1,0.39999999999999997,0.19616893607200556,1,0,0,1,0,0,1,0,0,0,0-12,0.15774647887323945,0
